station,timestamp,temperature,humidity,pressure,status,final_anomaly,final_fault_type,severity,confidence,sensor_health,temporal_score,spatial_score
DHAR,2024-10-27 07:00:00,22.0,59.7,949.7,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-27 08:00:00,23.8,56.4,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 09:00:00,25.0,49.1,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 10:00:00,26.7,41.1,950.8,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-10-27 11:00:00,28.3,37.2,950.6,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-27 12:00:00,29.7,35.8,949.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 13:00:00,30.3,34.6,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 14:00:00,30.8,30.9,949.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 15:00:00,31.0,29.5,948.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 16:00:00,31.0,30.5,947.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 17:00:00,30.4,36.1,948.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 18:00:00,29.3,37.9,948.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 19:00:00,28.4,40.1,948.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 20:00:00,26.5,46.2,949.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 21:00:00,25.2,50.5,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 22:00:00,23.2,53.8,949.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-27 23:00:00,21.9,63.4,949.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 00:00:00,20.7,69.0,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 01:00:00,19.8,69.1,948.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 02:00:00,19.2,74.2,947.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 03:00:00,18.9,76.0,946.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 04:00:00,19.4,76.6,947.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 05:00:00,20.1,71.2,948.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 06:00:00,20.5,69.9,947.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 07:00:00,22.4,63.5,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 08:00:00,24.0,59.3,948.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-28 09:00:00,25.5,53.0,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 10:00:00,27.1,49.8,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 11:00:00,28.5,45.7,949.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 12:00:00,29.8,43.0,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 13:00:00,31.5,37.7,948.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 14:00:00,32.1,36.0,947.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 15:00:00,31.9,33.3,947.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 16:00:00,31.8,34.2,947.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 17:00:00,30.9,38.1,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 18:00:00,30.6,39.7,948.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 19:00:00,29.6,46.6,948.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 20:00:00,28.0,49.0,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 21:00:00,26.5,56.5,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 22:00:00,25.0,60.5,949.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-28 23:00:00,23.4,68.5,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 00:00:00,22.3,73.4,949.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 01:00:00,21.3,75.3,949.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 02:00:00,20.8,79.8,947.7,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-29 03:00:00,20.6,78.1,947.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-29 04:00:00,20.8,77.3,947.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 05:00:00,21.6,76.7,948.0,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-29 06:00:00,22.5,72.5,948.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 07:00:00,23.7,64.4,949.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 08:00:00,25.2,62.0,949.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 09:00:00,26.6,54.1,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 10:00:00,28.1,51.0,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 11:00:00,29.5,43.3,950.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 12:00:00,31.1,36.8,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 13:00:00,31.7,38.7,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 14:00:00,32.3,36.1,948.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 15:00:00,32.3,33.8,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 16:00:00,32.3,34.9,947.7,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-29 17:00:00,31.5,34.3,947.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 18:00:00,30.5,36.5,948.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 19:00:00,29.5,40.5,949.4,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-29 20:00:00,28.0,45.1,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 21:00:00,26.5,49.6,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-29 22:00:00,24.7,63.6,950.3,NORMAL,False,Normal,NORMAL,0.0,100,1,0
DHAR,2024-10-29 23:00:00,23.0,64.8,949.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 00:00:00,22.0,66.4,949.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 01:00:00,21.4,71.2,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 02:00:00,20.4,74.2,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 03:00:00,20.3,77.5,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 04:00:00,20.6,70.8,948.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 05:00:00,20.9,70.7,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 06:00:00,21.5,68.2,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 07:00:00,23.6,63.1,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 08:00:00,25.0,60.5,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 09:00:00,26.4,55.5,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 10:00:00,28.2,50.3,950.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-30 11:00:00,29.6,42.1,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 12:00:00,30.9,40.2,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 13:00:00,31.9,35.1,949.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 14:00:00,33.1,35.3,948.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 15:00:00,33.0,29.2,949.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 16:00:00,32.9,33.4,948.1,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-30 17:00:00,32.1,33.0,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 18:00:00,31.2,35.5,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 19:00:00,30.1,43.6,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 20:00:00,28.5,47.5,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-30 21:00:00,26.5,53.1,950.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-30 22:00:00,25.2,61.3,951.0,NORMAL,False,Normal,NORMAL,0.8,100,0,0
DHAR,2024-10-30 23:00:00,23.7,65.1,950.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 00:00:00,22.6,69.1,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 01:00:00,21.3,71.9,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 02:00:00,20.6,72.5,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 03:00:00,20.4,74.8,948.7,NORMAL,False,Normal,NORMAL,0.5,100,0,0
DHAR,2024-10-31 04:00:00,20.7,73.6,949.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 05:00:00,21.4,70.0,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-31 06:00:00,22.3,67.4,949.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 07:00:00,23.8,63.9,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 08:00:00,25.3,58.1,950.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-31 09:00:00,27.0,49.4,951.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 10:00:00,28.7,41.1,951.7,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-31 11:00:00,29.9,37.1,951.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 12:00:00,31.9,33.9,951.4,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-31 13:00:00,32.7,28.6,951.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 14:00:00,33.3,24.2,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 15:00:00,33.6,24.3,949.7,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-10-31 16:00:00,33.2,22.2,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-31 17:00:00,32.5,21.8,950.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-10-31 18:00:00,31.7,26.7,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 19:00:00,30.3,31.5,950.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 20:00:00,29.1,38.4,951.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 21:00:00,26.8,45.5,952.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-10-31 22:00:00,25.7,51.3,952.4,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-10-31 23:00:00,24.1,54.6,952.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 00:00:00,22.5,61.6,951.8,NORMAL,False,Normal,NORMAL,0.7,100,0,0
DHAR,2024-11-01 01:00:00,21.5,65.2,951.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 02:00:00,20.6,68.0,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 03:00:00,20.3,64.1,949.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 04:00:00,20.8,65.2,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 05:00:00,21.5,60.2,949.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 06:00:00,22.6,55.6,950.6,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-01 07:00:00,23.7,53.3,951.0,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-01 08:00:00,24.9,42.5,951.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 09:00:00,27.1,42.5,951.6,NORMAL,False,Normal,NORMAL,2.0,100,0,0
DHAR,2024-11-01 10:00:00,28.5,34.6,951.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 11:00:00,30.7,29.2,951.6,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-11-01 12:00:00,31.8,24.4,951.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 13:00:00,33.5,19.8,950.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-01 14:00:00,33.7,18.7,949.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 15:00:00,34.0,16.6,949.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 16:00:00,33.9,18.2,949.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 17:00:00,32.9,22.7,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-01 18:00:00,31.8,26.3,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 19:00:00,31.0,34.2,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 20:00:00,28.5,34.6,949.9,NORMAL,False,Normal,NORMAL,0.0,100,1,0
DHAR,2024-11-01 21:00:00,26.5,41.8,950.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 22:00:00,24.6,50.4,951.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-01 23:00:00,23.2,54.3,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 00:00:00,21.3,59.0,950.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 01:00:00,20.3,67.8,949.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 02:00:00,19.3,67.3,949.2,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-02 03:00:00,19.3,69.9,948.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 04:00:00,19.5,69.5,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 05:00:00,20.1,69.0,948.6,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-02 06:00:00,21.1,59.1,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 07:00:00,22.7,59.9,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 08:00:00,24.4,51.8,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 09:00:00,26.0,49.0,950.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 10:00:00,27.8,43.8,950.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 11:00:00,29.1,39.5,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 12:00:00,30.6,33.1,949.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 13:00:00,31.5,30.6,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 14:00:00,32.1,27.0,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 15:00:00,32.5,26.9,948.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 16:00:00,32.7,28.9,948.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 17:00:00,31.4,28.3,948.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 18:00:00,30.3,36.8,948.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 19:00:00,28.8,41.4,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 20:00:00,27.0,45.3,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 21:00:00,25.9,53.8,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-02 22:00:00,23.5,58.2,950.8,NORMAL,False,Normal,NORMAL,0.0,100,1,0
DHAR,2024-11-02 23:00:00,21.8,63.8,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 00:00:00,20.7,67.1,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 01:00:00,19.5,73.4,948.9,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-03 02:00:00,18.9,73.5,948.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 03:00:00,18.9,79.3,948.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 04:00:00,18.9,73.9,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 05:00:00,19.4,74.0,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 06:00:00,20.6,69.5,948.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 07:00:00,22.3,63.6,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 08:00:00,24.0,60.4,949.8,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-03 09:00:00,25.2,53.4,949.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 10:00:00,27.2,45.3,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 11:00:00,29.2,39.1,950.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 12:00:00,30.8,35.5,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 13:00:00,31.9,29.0,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 14:00:00,32.8,28.1,948.6,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 15:00:00,33.0,24.5,947.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 16:00:00,32.7,31.2,948.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 17:00:00,32.5,31.5,948.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 18:00:00,31.3,34.8,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 19:00:00,29.2,38.7,948.8,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-11-03 20:00:00,27.3,43.5,949.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 21:00:00,25.5,48.9,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 22:00:00,23.4,56.1,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-03 23:00:00,21.5,60.3,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 00:00:00,19.6,63.5,949.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 01:00:00,18.9,64.8,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 02:00:00,17.3,73.3,948.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 03:00:00,17.2,72.3,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 04:00:00,17.8,71.2,947.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 05:00:00,18.9,66.6,948.9,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-11-04 06:00:00,20.0,65.2,948.7,NORMAL,False,Normal,NORMAL,0.5,100,0,0
DHAR,2024-11-04 07:00:00,21.6,56.6,949.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 08:00:00,23.6,54.9,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 09:00:00,25.6,41.7,950.7,NORMAL,False,Normal,NORMAL,0.0,100,1,0
DHAR,2024-11-04 10:00:00,27.6,42.9,951.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 11:00:00,29.5,34.7,950.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 12:00:00,31.2,27.8,950.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 13:00:00,32.4,25.0,949.9,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-04 14:00:00,32.9,23.4,949.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-04 15:00:00,33.3,21.9,948.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 16:00:00,32.6,24.0,948.3,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-04 17:00:00,32.0,26.5,948.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 18:00:00,30.8,31.4,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 19:00:00,29.3,36.2,950.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 20:00:00,27.6,41.6,951.0,NORMAL,False,Normal,NORMAL,0.5,100,0,0
DHAR,2024-11-04 21:00:00,25.4,46.6,951.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 22:00:00,23.7,54.0,951.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-04 23:00:00,21.9,58.7,951.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 00:00:00,20.6,65.8,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 01:00:00,19.6,70.0,950.3,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-11-05 02:00:00,18.9,70.6,949.3,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 03:00:00,18.6,73.8,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 04:00:00,18.8,69.3,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 05:00:00,19.4,67.8,949.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 06:00:00,20.7,68.8,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 07:00:00,22.0,59.4,950.1,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 08:00:00,23.4,58.3,950.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 09:00:00,24.9,51.4,951.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 10:00:00,26.6,47.8,951.5,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-05 11:00:00,28.0,39.6,951.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 12:00:00,29.5,35.2,951.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 13:00:00,30.8,30.9,950.7,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 14:00:00,31.2,31.4,950.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 15:00:00,31.5,29.5,949.9,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-05 16:00:00,31.3,31.2,949.7,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-11-05 17:00:00,30.7,36.6,949.4,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 18:00:00,29.6,36.8,949.8,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 19:00:00,27.9,43.7,951.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 20:00:00,25.8,48.1,951.7,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-05 21:00:00,24.5,55.4,951.4,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-11-05 22:00:00,22.4,62.2,951.0,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-05 23:00:00,20.8,69.0,951.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-06 00:00:00,19.3,72.5,951.7,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-06 01:00:00,18.3,77.4,950.4,NORMAL,False,Normal,NORMAL,0.5,100,0,0
DHAR,2024-11-06 02:00:00,17.5,81.5,949.9,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-06 03:00:00,17.2,78.5,949.9,NORMAL,False,Normal,NORMAL,0.2,100,0,0
DHAR,2024-11-06 04:00:00,17.8,81.9,949.2,NORMAL,False,Normal,NORMAL,0.3,100,0,0
DHAR,2024-11-06 05:00:00,18.5,78.5,949.2,NORMAL,False,Normal,NORMAL,0.0,100,0,0
DHAR,2024-11-06 06:00:00,19.4,72.6,949.5,NORMAL,False,Normal,NORMAL,0.0,100,0,0
